"","procode"
"11743",82560
"11744",82560
"11745",82560
"11746",82560
"11747",82560
"11748",82560
"11749",82560
"11750",82560
"11751",82560
"11752",82560
"11753",82560
"11754",82560
"11755",82560
"11756",82560
"11757",82560
"11758",82560
"11759",82560
"11760",82560
"11761",82560
"11762",82560
"11763",82560
"11764",82560
"11765",82560
"11766",82560
"11767",82560
"11768",82560
"11769",82560
"11770",82560
"11771",82560
"11772",82560
"11773",82560
"11774",82560
"11775",82560
"11776",82560
"11777",82560
"11778",82560
"11779",82560
"11780",82560
"11781",82560
"11782",82560
"11783",82560
"11784",82560
"11785",82560
"11786",82560
"11787",82560
"11788",82560
"11789",82560
"11790",82560
"11791",82560
"11792",82560
"11793",82560
"11794",82560
"11795",82560
"11796",82560
"11797",82560
"11798",82560
"11799",82560
"11800",82560
"11801",82560
"11802",82560
"11803",82560
"11804",82560
"11805",82560
"11806",82560
"11807",82560
"11808",82560
"11809",82560
"11810",82560
"11811",82560
"11812",82560
"11813",82560
"11814",82560
"11815",82560
"11816",82560
"11817",82560
"11818",82560
"11819",82560
"11820",82560
"11821",82560
"11822",82560
"11823",82560
"11824",82560
"11825",82560
"11826",82560
"11827",82560
"11828",82560
"11829",82560
"11830",82560
"11831",82560
"11832",82560
"11833",82560
"11834",82560
"11835",82560
"11836",82560
"11837",82560
"11838",82560
"11839",82560
"11840",82560
"11841",82560
"11842",82560
"11843",82560
"11844",82560
"11845",82560
"11846",82560
"11847",82560
"11848",82560
"11849",82560
"11850",82560
"11851",82560
"11852",82560
"11853",82560
"11854",82560
"11855",82560
"11856",82560
"11857",82560
"11858",82560
"11859",82560
"11860",82560
"11861",82560
"11862",82560
"11863",82560
"11864",82560
"11865",82560
"11866",82560
"11867",82560
"11868",82560
"11869",82560
"11870",82560
"11871",82560
"11872",82560
"11873",82560
"11874",82560
"11875",82560
"11876",82560
"11877",82560
"11878",82560
"11879",82560
"11880",82560
"11881",82560
"11882",82560
"11883",82560
"11884",82560
"11885",82560
"11886",82560
"11887",82560
"11888",82560
"11889",82560
"11890",82560
"11891",82560
"11892",82560
"11893",82560
"11894",82560
"11895",82560
"11896",82560
"11897",82560
"11898",82560
"11899",82560
"11900",82560
"11901",82560
"11902",82560
"11903",82560
"11904",82560
"11905",82560
"11906",82560
"11907",82560
"11908",82560
"11909",82560
"11910",82560
"11911",82560
"11912",82560
"11913",82560
"11914",82560
"11915",82560
"11916",82560
"11917",82560
"11918",82560
"11919",82560
"11920",82560
"11921",82560
"11922",82560
"11923",82560
"11924",82560
"11925",82560
"11926",82560
"11927",82560
"11928",82560
"11929",82560
"11930",82560
"11931",82560
"11932",82560
"11933",82560
"11934",82560
"11935",82560
"11936",82560
"11937",82560
"11938",82560
"11939",82560
"11940",82560
"11941",82560
"11942",82560
"11943",82560
"11944",82560
"11945",82560
"11946",82560
"11947",82560
"11948",82560
"11949",82560
"11950",82560
"11951",82560
"11952",82560
"11953",82560
"11954",82560
"11955",82560
"11956",82560
"11957",82560
"11958",82560
"11959",82560
"11960",82560
"11961",82560
"11962",82560
"11963",82560
"11964",82560
"11965",82560
"11966",82560
"11967",82560
"11968",82560
"11969",82560
"11970",82560
"11971",82560
"11972",82560
"11973",82560
"11974",82560
"11975",82560
"11976",82560
"11977",82560
"11978",82560
"11979",82560
"11980",82560
"11981",82560
"11982",82560
"11983",82560
"11984",82560
"11985",82560
"11986",82560
"11987",82560
"11988",82560
"11989",82560
"11990",82560
"11991",82560
"11992",82560
"11993",82560
"11994",82560
"11995",82560
"11996",82560
"11997",82560
"11998",82560
"11999",82560
"12000",82560
"12001",82560
"12002",82560
"12003",82560
"12004",82560
"12005",82560
"12006",82560
"12007",82560
"12008",82560
"12009",82560
"12010",82560
"12011",82560
"12012",82560
"12013",82560
"12014",82560
"12015",82560
"12016",82560
"12017",82560
"12018",82560
"12019",82560
"12020",82560
"12021",82560
"12022",82560
"12023",82560
"12024",82560
"12025",82560
"12026",82560
"12027",82560
"12028",82560
"12029",82560
"12030",82560
"12031",82560
"12032",82560
"12033",82560
"12034",82560
"12035",82560
"12036",82560
"12037",82560
"12038",82560
"12039",82560
"12040",82560
"12041",82560
"12042",82560
"12043",82560
"12044",82560
"12045",82560
"12046",82560
"12047",82560
"12048",82560
"12049",82560
"12050",82560
"12051",82560
"12052",82560
"12053",82560
"12054",82560
"12055",82560
"12056",82560
"12057",82560
"12058",82560
"12059",82560
"12060",82560
"12061",82560
"12062",82560
"12063",82560
"12064",82560
"12065",82560
"12066",82560
"12067",82560
"12068",82560
"12069",82560
"12070",82560
"12071",82560
"12072",82560
"12073",82560
"12074",82560
"12075",82560
"12076",82560
"12077",82560
"12078",82560
"12079",82560
"12080",82560
"12081",82560
"12082",82560
"12083",82560
"12084",82560
"12085",82560
"12086",82560
"12087",82560
"12088",82560
"12089",82560
"12090",82560
"12091",82560
"12092",82560
"12093",82560
"12094",82560
"12095",82560
"12096",82560
"12097",82560
"12098",82560
"12099",82560
"12100",82560
"12101",82560
"12102",82560
"12103",82560
"12104",82560
"12105",82560
"12106",82560
"12107",82560
"12108",82560
"12109",82560
"12110",82560
"12111",82560
"12112",82560
"12113",82560
"12114",82560
"12115",82560
"12116",82560
"12117",82560
"12118",82560
"12119",82560
"12120",82560
"12121",82560
"12122",82560
"12123",82560
"12124",82560
"12125",82560
"12126",82560
"12127",82560
"12128",82560
"12129",82560
"12130",82560
"12131",82560
"12132",82560
"12133",82560
"12134",82560
"12135",82560
"12136",82560
"12137",82560
"12138",82560
"12139",82560
"12140",82560
"12141",82560
"12142",82560
"12143",82560
"12144",82560
"12145",82560
"12146",82560
"12147",82560
"12148",82560
"12149",82560
"12150",82560
"12151",82560
"12152",82560
"12153",82560
"12154",82560
"12155",82560
"12156",82560
"12157",82560
"12158",82560
"12159",82560
"12160",82560
"12161",82560
"12162",82560
"12163",82560
"12164",82560
"12165",82560
"12166",82560
"12167",82560
"12168",82560
"12169",82560
"12170",82560
"12171",82560
"12172",82560
"12173",82560
"12174",82560
"12175",82560
"12176",82560
"12177",82560
"12178",82560
"12179",82560
"12180",82560
"12181",82560
"12182",82560
"12183",82560
"12184",82560
"12185",82560
"12186",82560
"12187",82560
"12188",82560
"12189",82560
"12190",82560
"12191",82560
"12192",82560
"12193",82560
"12194",82560
"12195",82560
"12196",82560
"12197",82560
"12198",82560
"12199",82560
"12200",82560
"12201",82560
"12202",82560
"12203",82560
"12204",82560
"12205",82560
"12206",82560
"12207",82560
"12208",82560
"12209",82560
"12210",82560
"12211",82560
"12212",82560
"12213",82560
"12214",82560
"12215",82560
"12216",82560
"12217",82560
"12218",82560
"12219",82560
"12220",82560
"12221",82560
"12222",82560
"12223",82560
"12224",82560
"12225",82560
"12226",82560
"12227",82560
"12228",82560
"12229",82560
"12230",82560
"12231",82560
"12232",82560
"12233",82560
"12234",82560
"12235",82560
"12236",82560
"12237",82560
"12238",82560
"12239",82560
"12240",82560
"12241",82560
"12242",82560
"12243",82560
"12244",82560
"12245",82560
"12246",82560
"12247",82560
"12248",82560
"12249",82560
"12250",82560
"12251",82560
"12252",82560
"12253",82560
"12254",82560
"12255",82560
"12256",82560
"12257",82560
"12258",82560
"12259",82560
"12260",82560
"12261",82560
"12262",82560
"12263",82560
"12264",82560
"12265",82560
"12266",82560
"12267",82560
"12268",82560
"12269",82560
"12270",82560
"12271",82560
"12272",82560
"12273",82560
"12274",82560
"12275",82560
"12276",82560
"12277",82560
"12278",82560
"12279",82560
"12280",82560
"12281",82560
"12282",82560
"12283",82560
"12284",82560
"12285",82560
"12286",82560
"12287",82560
"12288",82560
"12289",82560
"12290",82560
"12291",82560
"12292",82560
"12293",82560
"12294",82560
"12295",82560
"12296",82560
"12297",82560
"12298",82560
"12299",82560
"12300",82560
"12301",82560
"12302",82560
"12303",82560
"12304",82560
"12305",82560
"12306",82560
"12307",82560
"12308",82560
"12309",82560
"12310",82560
"12311",82560
"12312",82560
"12313",82560
"12314",82560
"12315",82560
"12316",82560
"12317",82560
"12318",82560
"12319",82560
"12320",82560
"12321",82560
"12322",82560
"12323",82560
"12324",82560
"12325",82560
"12326",82560
"12327",82560
"12328",82560
"12329",82560
"12330",82560
"12331",82560
"12332",82560
"12333",82560
"12334",82560
"12335",82560
"12336",82560
"12337",82560
"12338",82560
"12339",82560
"12340",82560
"12341",82560
"12342",82560
"12343",82560
"12344",82560
"12345",82560
"12346",82560
"12347",82560
"12348",82560
"12349",82560
"12350",82560
"12351",82560
"12352",82560
"12353",82560
"12354",82560
"12355",82560
"12356",82560
"12357",82560
"12358",82560
"12359",82560
"12360",82560
"12361",82560
"12362",82560
"12363",82560
"12364",82560
"12365",82560
"12366",82560
"12367",82560
"12368",82560
"12369",82560
"12370",82560
"12371",82560
"12372",82560
"12373",82560
"12374",82560
"12375",82560
"12376",82560
"12377",82560
"12378",82560
"12379",82560
"12380",82560
"12381",82560
"12382",82560
"12383",82560
"12384",82560
"12385",82560
"12386",82560
"12387",82560
"12388",82560
"12389",82560
"12390",82560
"12391",82560
"12392",82560
"12393",82560
"12394",82560
"12395",82560
"12396",82560
"12397",82560
"12398",82560
"12399",82560
"12400",82560
"12401",82560
"12402",82560
"12403",82560
"12404",82560
"12405",82560
"12406",82560
"12407",82560
"12408",82560
"12409",82560
"12410",82560
"12411",82560
"12412",82560
"12413",82560
"12414",82560
"12415",82560
"12416",82560
"12417",82560
"12418",82560
"12419",82560
"12420",82560
"12421",82560
"12422",82560
"12423",82560
"12424",82560
"12425",82560
"12426",82560
"12427",82560
"12428",82560
"12429",82560
"12430",82560
"12431",82560
"12432",82560
"12433",82560
"12434",82560
"12435",82560
"12436",82560
"12437",82560
"12438",82560
"12439",82560
"12440",82560
"12441",82560
"12442",82560
"12443",82560
"12444",82560
"12445",82560
"12446",82560
"12447",82560
"12448",82560
"12449",82560
"12450",82560
"12451",82560
"12452",82560
"12453",82560
"12454",82560
"12455",82560
"12456",82560
"12457",82560
"12458",82560
"12459",82560
"12460",82560
"12461",82560
"12462",82560
"12463",82560
"12464",82560
"12465",82560
"12466",82560
"12467",82560
"12468",82560
"12469",82560
"12470",82560
"12471",82560
"12472",82560
"12473",82560
"12474",82560
"12475",82560
"12476",82560
"12477",82560
"12478",82560
"12479",82560
"12480",82560
"12481",82560
"12482",82560
"12483",82560
"12484",82560
"12485",82560
"12486",82560
"12487",82560
"12488",82560
"12489",82560
"12490",82560
"12491",82560
"12492",82560
"12493",82560
"12494",82560
"12495",82560
"12496",82560
"12497",82560
"12498",82560
"12499",82560
"12500",82560
"12501",82560
"12502",82560
"12503",82560
"12504",82560
"12505",82560
"12506",82560
"12507",82560
"12508",82560
"12509",82560
"12510",82560
"12511",82560
"12512",82560
"12513",82560
"12514",82560
"12515",82560
"12516",82560
"12517",82560
"12518",82560
"12519",82560
"12520",82560
"12521",82560
"12522",82560
"12523",82560
"12524",82560
"12525",82560
"12526",82560
"12527",82560
"12528",82560
"12529",82560
"12530",82560
"12531",82560
"12532",82560
"12533",82560
"12534",82560
"12535",82560
"12536",82560
"12537",82560
"12538",82560
"12539",82560
"12540",82560
"12541",82560
"12542",82560
"12543",82560
"12544",82560
"12545",82560
"12546",82560
"12547",82560
"12548",82560
"12549",82560
"12550",82560
"12551",82560
"12552",82560
"12553",82560
"12554",82560
"12555",82560
"12556",82560
"12557",82560
"12558",82560
"12559",82560
"12560",82560
"12561",82560
"12562",82560
"12563",82560
"12564",82560
"12565",82560
"12566",82560
"12567",82560
"12568",82560
"12569",82560
"12570",82560
"12571",82560
"12572",82560
"12573",82560
"12574",82560
"12575",82560
"12576",82560
"12577",82560
"12578",82560
"12579",82560
"12580",82560
"12581",82560
"12582",82560
"12583",82560
"12584",82560
"12585",82560
"12586",82560
"12587",82560
"12588",82560
"12589",82560
"12590",82560
"12591",82560
"12592",82560
"12593",82560
"12594",82560
"12595",82560
"12596",82560
"12597",82560
"12598",82560
"12599",82560
"12600",82560
"12601",82560
"12602",82560
"12603",82560
"12604",82560
"12605",82560
"12606",82560
"12607",82560
"12608",82560
"12609",82560
"12610",82560
"12611",82560
"12612",82560
"12613",82560
"12614",82560
"12615",82560
"12616",82560
"12617",82560
"12618",82560
"12619",82560
"12620",82560
"12621",82560
"12622",82560
"12623",82560
"12624",82560
"12625",82560
"12626",82560
"12627",82560
"12628",82560
"12629",82560
"12630",82560
"12631",82560
"12632",82560
"12633",82560
"12634",82560
"12635",82560
"12636",82560
"12637",82560
"12638",82560
"12639",82560
"12640",82560
"12641",82560
"12642",82560
"12643",82560
"12644",82560
"12645",82560
"12646",82560
"12647",82560
"12648",82560
"12649",82560
"12650",82560
"12651",82560
"12652",82560
"12653",82560
"12654",82560
"12655",82560
"12656",82560
"12657",82560
"12658",82560
"12659",82560
"12660",82560
"12661",82560
"12662",82560
"12663",82560
"12664",82560
"12665",82560
"12666",82560
"12667",82560
"12668",82560
"12669",82560
"12670",82560
"12671",82560
"12672",82560
"12673",82560
"12674",82560
"12675",82560
"12676",82560
"12677",82560
"12678",82560
"12679",82560
"12680",82560
"12681",82560
"12682",82560
"12683",82560
"12684",82560
"12685",82560
"12686",82560
"12687",82560
"12688",82560
"12689",82560
"12690",82560
"12691",82560
"12692",82560
"12693",82560
"12694",82560
"12695",82560
"12696",82560
"12697",82560
"12698",82560
"12699",82560
"12700",82560
"12701",82560
"12702",82560
"12703",82560
"12704",82560
"12705",82560
"12706",82560
"12707",82560
"12708",82560
"12709",82560
"12710",82560
"12711",82560
"12712",82560
"12713",82560
"12714",82560
"12715",82560
"12716",82560
"12717",82560
"12718",82560
"12719",82560
"12720",82560
"12721",82560
"12722",82560
"12723",82560
"12724",82560
"12725",82560
"12726",82560
"12727",82560
"12728",82560
"12729",82560
"12730",82560
"12731",82560
"12732",82560
"12733",82560
"12734",82560
"12735",82560
"12736",82560
"12737",82560
"12738",82560
"12739",82560
"12740",82560
"12741",82560
"12742",82560
"12743",82560
"12744",82560
"12745",82560
"12746",82560
"12747",82560
"12748",82560
"12749",82560
"12750",82560
"12751",82560
"12752",82560
"12753",82560
"12754",82560
"12755",82560
"12756",82560
"12757",82560
"12758",82560
"12759",82560
"12760",82560
"12761",82560
"12762",82560
"12763",82560
"12764",82560
"12765",82560
"12766",82560
"12767",82560
"12768",82560
"12769",82560
"12770",82560
"12771",82560
"12772",82560
"12773",82560
"12774",82560
"12775",82560
"12776",82560
"12777",82560
"12778",82560
"12779",82560
"12780",82560
"12781",82560
"12782",82560
"12783",82560
"12784",82560
"12785",82560
"12786",82560
"12787",82560
"12788",82560
"12789",82560
"12790",82560
"12791",82560
"12792",82560
"12793",82560
"12794",82560
"12795",82560
"12796",82560
"12797",82560
"12798",82560
"12799",82560
"12800",82560
"12801",82560
"12802",82560
"12803",82560
"12804",82560
"12805",82560
"12806",82560
"12807",82560
"12808",82560
"12809",82560
"12810",82560
"12811",82560
"12812",82560
"12813",82560
"12814",82560
"12815",82560
"12816",82560
"12817",82560
"12818",82560
"12819",82560
"12820",82560
"12821",82560
"12822",82560
"12823",82560
"12824",82560
"12825",82560
"12826",82560
"12827",82560
"12828",82560
"12829",82560
"12830",82560
"12831",82560
"12832",82560
"12833",82560
"12834",82560
"12835",82560
"12836",82560
"12837",82560
"12838",82560
"12839",82560
"12840",82560
"12841",82560
"12842",82560
"12843",82560
"12844",82560
"12845",82560
"12846",82560
"12847",82560
"12848",82560
"12849",82560
"12850",82560
"12851",82560
"12852",82560
"12853",82560
"12854",82560
"12855",82560
"12856",82560
"12857",82560
"12858",82560
"12859",82560
"12860",82560
"12861",82560
"12862",82560
"12863",82560
"12864",82560
"12865",82560
"12866",82560
"12867",82560
"12868",82560
"12869",82560
"12870",82560
"12871",82560
"12872",82560
"12873",82560
"12874",82560
"12875",82560
"12876",82560
"12877",82560
"12878",82560
"12879",82560
"12880",82560
"12881",82560
"12882",82560
"12883",82560
"12884",82560
"12885",82560
"12886",82560
"12887",82560
"12888",82560
"12889",82560
"12890",82560
"12891",82560
"12892",82560
"12893",82560
"12894",82560
"12895",82560
"12896",82560
"12897",82560
"12898",82560
"12899",82560
"12900",82560
"12901",82560
"12902",82560
"12903",82560
"12904",82560
"12905",82560
"12906",82560
"12907",82560
"12908",82560
"12909",82560
"12910",82560
"12911",82560
"12912",82560
"12913",82560
"12914",82560
"12915",82560
"12916",82560
"12917",82560
"12918",82560
"12919",82560
"12920",82560
"12921",82560
"12922",82560
"12923",82560
"12924",82560
"12925",82560
"12926",82560
"12927",82560
"12928",82560
"12929",82560
"12930",82560
"12931",82560
"12932",82560
"12933",82560
"12934",82560
"12935",82560
"12936",82560
"12937",82560
"12938",82560
"12939",82560
"12940",82560
"12941",82560
"12942",82560
"12943",82560
"12944",82560
"12945",82560
"12946",82560
"12947",82560
"12948",82560
"12949",82560
"12950",82560
"12951",82560
"12952",82560
"12953",82560
"12954",82560
"12955",82560
"12956",82560
"12957",82560
"12958",82560
"12959",82560
"12960",82560
"12961",82560
"12962",82560
"12963",82560
"12964",82560
"12965",82560
"12966",82560
"12967",82560
"12968",82560
"12969",82560
"12970",82560
"12971",82560
"12972",82560
"12973",82560
"12974",82560
"12975",82560
"12976",82560
